Gender,Age,DailyMeals,ExerciseLevel,Height,Weight,BMR,Carbs,Proteins,Fats,Calories
0,29,3,0,173,51.0,1451.25,217.688,87.075,58.05,1741.502
1,23,3,0,163,50.0,1242.75,186.412,74.565,49.71,1491.298
1,27,4,0,165,100.0,1735.25,260.287,104.115,69.41,2082.298
1,23,4,0,163,91.0,1652.75,247.912,99.165,66.11,1983.298
1,18,3,0,145,72.0,1375.25,206.288,82.515,55.01,1650.302
0,23,3,0,163,49.0,1398.75,209.812,83.925,55.95,1678.498
1,18,3,0,163,45.0,1217.75,182.662,73.065,48.71,1461.298
1,41,3,0,145,101.0,1550.25,232.538,93.015,62.01,1860.302
0,24,3,1,170,58.0,1527.5,262.539,105.016,70.01,2100.31
1,22,3,1,173,80.0,1610.25,276.762,110.705,73.803,2214.095
0,21,3,1,165,104.0,1971.25,338.809,135.523,90.349,2710.469
1,18,4,0,155,83.0,1547.75,232.162,92.865,61.91,1857.298
1,30,3,0,160,45.0,1139.0,170.85,68.34,45.56,1366.8
1,24,2,0,155,63.0,1317.75,197.662,79.065,52.71,1581.298
0,26,2,0,168,89.0,1815.0,272.25,108.9,72.6,2178.0
0,17,3,4,168,55.0,1520.0,361.0,144.4,96.267,2888.003
1,22,3,0,152,75.0,1429.0,214.35,85.74,57.16,1714.8
0,25,3,0,168,117.0,2100.0,315.0,126.0,84.0,2520.0
0,29,3,0,165,97.0,1861.25,279.188,111.675,74.45,2233.502
0,23,3,2,165,65.0,1571.25,304.43,121.772,81.181,2435.437
0,23,3,0,157,45.0,1321.25,198.188,79.275,52.85,1585.502
1,49,3,0,157,45.0,1025.25,153.788,61.515,41.01,1230.302
1,27,3,0,168,45.0,1204.0,180.6,72.24,48.16,1444.8
1,16,4,0,160,60.0,1359.0,203.85,81.54,54.36,1630.8
0,22,2,0,165,63.0,1556.25,233.438,93.375,62.25,1867.502
1,55,3,0,142,110.0,1551.5,232.725,93.09,62.06,1861.8
0,30,4,0,165,107.0,1956.25,293.438,117.375,78.25,2347.502
1,47,3,0,160,105.0,1654.0,248.1,99.24,66.16,1984.8
0,17,3,1,168,70.0,1670.0,287.031,114.812,76.542,2296.25
0,29,3,0,165,98.0,1871.25,280.688,112.275,74.85,2245.502
0,37,4,0,165,102.0,1871.25,280.688,112.275,74.85,2245.502
1,22,3,0,135,71.0,1282.75,192.412,76.965,51.31,1539.298
1,25,3,0,155,87.0,1552.75,232.912,93.165,62.11,1863.298
1,22,3,2,130,57.0,1111.5,215.353,86.141,57.427,1722.819
1,39,2,1,152,63.0,1224.0,210.375,84.15,56.1,1683.0
0,25,3,2,180,65.0,1655.0,320.656,128.263,85.508,2565.248
1,22,4,0,160,60.0,1329.0,199.35,79.74,53.16,1594.8
0,35,3,0,173,55.0,1461.25,219.188,87.675,58.45,1753.502
0,22,2,4,180,81.0,1830.0,434.625,173.85,115.9,3477.0
0,20,3,0,173,68.0,1666.25,249.938,99.975,66.65,1999.502
0,39,3,0,152,92.0,1680.0,252.0,100.8,67.2,2016.0
0,25,2,0,168,65.0,1580.0,237.0,94.8,63.2,1896.0
0,15,3,0,165,78.0,1741.25,261.188,104.475,69.65,2089.502
0,18,3,0,163,43.0,1363.75,204.562,81.825,54.55,1636.498
1,22,2,4,160,70.0,1429.0,339.388,135.755,90.503,2715.099
0,34,4,0,163,99.0,1843.75,276.562,110.625,73.75,2212.498
0,23,2,2,180,63.0,1645.0,318.719,127.488,84.992,2549.756
0,23,3,1,170,65.0,1602.5,275.43,110.172,73.448,2203.44
0,23,2,0,165,75.0,1671.25,250.688,100.275,66.85,2005.502
1,50,3,0,163,49.0,1097.75,164.662,65.865,43.91,1317.298
0,22,3,2,173,75.0,1726.25,334.461,133.784,89.19,2675.69
0,24,3,0,165,88.0,1796.25,269.438,107.775,71.85,2155.502
0,22,3,1,180,98.0,2000.0,343.75,137.5,91.667,2750.003
1,22,2,0,168,150.0,2279.0,341.85,136.74,91.16,2734.8
0,23,2,0,175,56.0,1543.75,231.562,92.625,61.75,1852.498
1,23,3,0,157,45.0,1155.25,173.288,69.315,46.21,1386.302
0,22,3,0,170,76.0,1717.5,257.625,103.05,68.7,2061.0
0,25,3,0,178,132.0,2312.5,346.875,138.75,92.5,2775.0
0,48,3,0,173,55.0,1396.25,209.438,83.775,55.85,1675.502
0,43,3,0,155,87.0,1628.75,244.312,97.725,65.15,1954.498
1,22,2,0,142,54.0,1156.5,173.475,69.39,46.26,1387.8
0,23,3,0,165,49.0,1411.25,211.688,84.675,56.45,1693.502
0,33,4,0,173,105.0,1971.25,295.688,118.275,78.85,2365.502
1,36,3,0,142,92.0,1466.5,219.975,87.99,58.66,1759.8
1,23,3,0,165,57.0,1325.25,198.788,79.515,53.01,1590.302
1,29,3,0,142,92.0,1501.5,225.225,90.09,60.06,1801.8
0,21,4,4,168,69.0,1640.0,389.5,155.8,103.867,3116.003
0,22,2,0,165,53.0,1456.25,218.438,87.375,58.25,1747.502
0,47,2,0,157,67.0,1421.25,213.188,85.275,56.85,1705.502
1,22,3,0,160,42.0,1149.0,172.35,68.94,45.96,1378.8
1,23,2,0,163,58.0,1322.75,198.412,79.365,52.91,1587.298
1,35,3,0,142,73.0,1281.5,192.225,76.89,51.26,1537.8
0,22,3,4,168,80.0,1745.0,414.438,165.775,110.517,3315.505
0,40,3,0,173,54.0,1426.25,213.938,85.575,57.05,1711.502
0,22,3,1,165,55.0,1476.25,253.73,101.492,67.661,2029.837
1,39,3,0,163,49.0,1152.75,172.912,69.165,46.11,1383.298
0,33,3,0,163,99.0,1848.75,277.312,110.925,73.95,2218.498
0,36,2,3,168,85.0,1725.0,371.953,148.781,99.188,2975.628
0,23,4,1,175,98.0,1963.75,337.52,135.008,90.005,2700.157
0,27,2,0,168,50.0,1420.0,213.0,85.2,56.8,1704.0
1,21,2,0,157,58.0,1295.25,194.288,77.715,51.81,1554.302
0,22,2,0,165,78.0,1706.25,255.938,102.375,68.25,2047.502
0,23,2,1,173,80.0,1771.25,304.434,121.773,81.182,2435.466
0,21,3,0,183,70.0,1743.75,261.562,104.625,69.75,2092.498
0,22,3,0,188,98.0,2050.0,307.5,123.0,82.0,2460.0
0,32,4,0,163,99.0,1853.75,278.062,111.225,74.15,2224.498
1,18,3,0,163,50.0,1267.75,190.162,76.065,50.71,1521.298
1,27,3,0,137,72.0,1280.25,192.038,76.815,51.21,1536.302
0,23,3,4,175,60.0,1583.75,376.141,150.456,100.304,3009.124
0,19,2,0,180,86.0,1895.0,284.25,113.7,75.8,2274.0
0,50,4,0,155,88.0,1603.75,240.562,96.225,64.15,1924.498
1,20,4,0,132,76.0,1324.0,198.6,79.44,52.96,1588.8
0,22,2,0,180,97.0,1990.0,298.5,119.4,79.6,2388.0
1,21,4,0,152,62.0,1304.0,195.6,78.24,52.16,1564.8
0,23,3,0,168,46.0,1400.0,210.0,84.0,56.0,1680.0
0,22,3,0,165,113.0,2056.25,308.438,123.375,82.25,2467.502
1,26,3,0,145,85.0,1465.25,219.788,87.915,58.61,1758.302
0,25,3,0,160,42.0,1300.0,195.0,78.0,52.0,1560.0
0,24,2,1,163,70.0,1603.75,275.645,110.258,73.505,2205.157
1,23,2,0,165,111.0,1865.25,279.787,111.915,74.61,2238.298
1,22,3,0,160,38.0,1109.0,166.35,66.54,44.36,1330.8
1,21,4,1,175,70.0,1527.75,262.582,105.033,70.022,2100.658
0,20,3,0,173,53.0,1516.25,227.438,90.975,60.65,1819.502
0,22,3,0,175,69.0,1678.75,251.812,100.725,67.15,2014.498
0,21,3,0,178,120.0,2212.5,331.875,132.75,88.5,2655.0
0,23,2,1,163,89.0,1798.75,309.16,123.664,82.443,2473.283
0,24,3,0,165,119.0,2106.25,315.938,126.375,84.25,2527.502
0,23,4,0,165,57.0,1491.25,223.688,89.475,59.65,1789.502
1,23,2,1,160,63.0,1354.0,232.719,93.088,62.058,1861.75
1,19,3,0,152,72.0,1414.0,212.1,84.84,56.56,1696.8
1,22,2,2,160,62.0,1349.0,261.369,104.548,69.698,2090.95
0,22,3,0,163,47.0,1383.75,207.562,83.025,55.35,1660.498
0,22,2,1,163,86.0,1773.75,304.863,121.945,81.297,2438.905
0,29,4,0,170,104.0,1962.5,294.375,117.75,78.5,2355.0
1,45,2,0,157,88.0,1475.25,221.288,88.515,59.01,1770.302
0,23,2,0,173,67.0,1641.25,246.188,98.475,65.65,1969.502
0,28,3,0,152,88.0,1695.0,254.25,101.7,67.8,2034.0
0,21,2,0,157,66.0,1541.25,231.188,92.475,61.65,1849.502
1,52,4,0,152,69.0,1219.0,182.85,73.14,48.76,1462.8
1,23,3,0,157,78.0,1485.25,222.788,89.115,59.41,1782.302
0,26,4,2,175,105.0,2018.75,391.133,156.453,104.302,3129.062
0,31,3,0,160,117.0,2020.0,303.0,121.2,80.8,2424.0
1,21,3,0,163,46.0,1212.75,181.912,72.765,48.51,1455.298
0,21,4,0,168,62.0,1570.0,235.5,94.2,62.8,1884.0
0,23,2,1,168,91.0,1850.0,317.969,127.188,84.792,2543.756
0,22,3,0,170,85.0,1807.5,271.125,108.45,72.3,2169.0
1,20,3,0,163,85.0,1607.75,241.162,96.465,64.31,1929.298
1,28,3,0,155,75.0,1417.75,212.662,85.065,56.71,1701.298
1,27,3,0,152,95.0,1604.0,240.6,96.24,64.16,1924.8
0,18,2,0,163,79.0,1723.75,258.562,103.425,68.95,2068.498
0,22,2,0,175,80.0,1788.75,268.312,107.325,71.55,2146.498
1,23,2,4,157,55.0,1255.25,298.122,119.249,79.499,2384.975
0,28,3,0,168,60.0,1515.0,227.25,90.9,60.6,1818.0
0,20,2,1,165,77.0,1706.25,293.262,117.305,78.203,2346.095
0,28,3,0,170,50.0,1427.5,214.125,85.65,57.1,1713.0
0,25,3,0,157,45.0,1311.25,196.688,78.675,52.45,1573.502
0,21,3,2,165,60.0,1531.25,296.68,118.672,79.115,2373.443
1,28,3,0,140,71.0,1284.0,192.6,77.04,51.36,1540.8
0,19,4,0,168,105.0,2010.0,301.5,120.6,80.4,2412.0
0,23,4,1,180,70.0,1715.0,294.766,117.906,78.604,2358.124
1,31,3,3,150,50.0,1121.5,241.823,96.729,64.486,1934.582
1,48,3,0,140,71.0,1184.0,177.6,71.04,47.36,1420.8
1,24,3,1,152,65.0,1319.0,226.703,90.681,60.454,1813.622
1,21,4,0,145,80.0,1440.25,216.038,86.415,57.61,1728.302
1,33,3,0,155,100.0,1642.75,246.412,98.565,65.71,1971.298
1,37,3,0,155,98.0,1602.75,240.412,96.165,64.11,1923.298
1,16,3,0,160,80.0,1559.0,233.85,93.54,62.36,1870.8
0,23,3,1,170,100.0,1952.5,335.586,134.234,89.49,2684.69
0,22,3,1,180,65.0,1670.0,287.031,114.812,76.542,2296.25
0,30,3,0,173,63.0,1566.25,234.938,93.975,62.65,1879.502
1,49,4,0,157,83.0,1405.25,210.788,84.315,56.21,1686.302
1,56,2,0,155,62.0,1147.75,172.162,68.865,45.91,1377.298
1,23,3,0,155,98.0,1672.75,250.912,100.365,66.91,2007.298
1,32,4,2,140,56.0,1114.0,215.838,86.335,57.557,1726.705
0,25,3,0,173,51.0,1471.25,220.688,88.275,58.85,1765.502
1,22,3,0,145,66.0,1295.25,194.288,77.715,51.81,1554.302
1,30,3,0,163,45.0,1157.75,173.662,69.465,46.31,1389.298
0,20,3,0,157,88.0,1766.25,264.938,105.975,70.65,2119.502
0,27,3,0,173,94.0,1891.25,283.688,113.475,75.65,2269.502
1,28,4,0,142,79.0,1376.5,206.475,82.59,55.06,1651.8
1,21,3,0,157,56.0,1275.25,191.288,76.515,51.01,1530.302
1,22,2,1,157,50.0,1210.25,208.012,83.205,55.47,1664.098
1,18,4,0,160,78.0,1529.0,229.35,91.74,61.16,1834.8
0,23,2,4,175,78.0,1763.75,418.891,167.556,111.704,3351.124
0,21,2,0,160,42.0,1320.0,198.0,79.2,52.8,1584.0
1,21,2,0,152,64.0,1324.0,198.6,79.44,52.96,1588.8
1,23,2,0,155,79.0,1482.75,222.412,88.965,59.31,1779.298
0,28,4,0,157,87.0,1716.25,257.438,102.975,68.65,2059.502
0,25,3,0,160,105.0,1930.0,289.5,115.8,77.2,2316.0
1,28,3,0,142,88.0,1466.5,219.975,87.99,58.66,1759.8
0,26,4,2,142,65.0,1412.5,273.672,109.469,72.979,2189.375
0,23,3,0,173,101.0,1981.25,297.188,118.875,79.25,2377.502
0,22,3,0,165,55.0,1476.25,221.438,88.575,59.05,1771.502
0,22,2,1,170,56.0,1517.5,260.82,104.328,69.552,2086.56
1,23,3,0,155,89.0,1582.75,237.412,94.965,63.31,1899.298
1,23,2,0,155,40.0,1092.75,163.912,65.565,43.71,1311.298
0,23,3,0,165,115.0,2071.25,310.688,124.275,82.85,2485.502
1,31,2,0,152,73.0,1364.0,204.6,81.84,54.56,1636.8
0,23,3,3,180,93.0,1945.0,419.391,167.756,111.837,3355.121
0,59,2,4,168,80.0,1560.0,370.5,148.2,98.8,2964.0
0,70,2,0,168,77.0,1475.0,221.25,88.5,59.0,1770.0
0,22,2,0,185,87.0,1921.25,288.188,115.275,76.85,2305.502
0,17,3,0,170,68.0,1662.5,249.375,99.75,66.5,1995.0
0,21,3,0,175,70.0,1693.75,254.062,101.625,67.75,2032.498
0,26,4,0,163,103.0,1923.75,288.562,115.425,76.95,2308.498
0,34,3,0,152,83.0,1615.0,242.25,96.9,64.6,1938.0
1,20,4,0,152,48.0,1169.0,175.35,70.14,46.76,1402.8
0,24,3,0,163,42.0,1323.75,198.562,79.425,52.95,1588.498
1,27,3,0,165,87.0,1605.25,240.788,96.315,64.21,1926.302
0,22,4,0,165,50.0,1426.25,213.938,85.575,57.05,1711.502
1,49,3,0,145,100.0,1500.25,225.038,90.015,60.01,1800.302
0,21,2,0,163,55.0,1468.75,220.312,88.125,58.75,1762.498
0,26,3,1,170,69.0,1627.5,279.727,111.891,74.594,2237.818
0,26,2,1,168,92.0,1845.0,317.109,126.844,84.562,2536.87
0,25,3,0,155,114.0,1988.75,298.312,119.325,79.55,2386.498
0,28,3,0,160,50.0,1365.0,204.75,81.9,54.6,1638.0
0,29,3,0,173,52.0,1461.25,219.188,87.675,58.45,1753.502
0,20,3,0,165,41.0,1346.25,201.938,80.775,53.85,1615.502
0,21,3,0,180,83.0,1855.0,278.25,111.3,74.2,2226.0
1,24,3,0,160,47.0,1189.0,178.35,71.34,47.56,1426.8
0,25,4,0,168,102.0,1950.0,292.5,117.0,78.0,2340.0
0,22,3,0,168,70.0,1645.0,246.75,98.7,65.8,1974.0
0,20,3,0,168,45.0,1405.0,210.75,84.3,56.2,1686.0
0,20,3,0,170,52.0,1487.5,223.125,89.25,59.5,1785.0
1,22,3,0,165,52.0,1280.25,192.038,76.815,51.21,1536.302
1,27,3,0,157,77.0,1455.25,218.288,87.315,58.21,1746.302
0,36,4,0,157,89.0,1696.25,254.438,101.775,67.85,2035.502
1,25,3,0,163,42.0,1152.75,172.912,69.165,46.11,1383.298
1,22,2,0,155,64.0,1337.75,200.662,80.265,53.51,1605.298
0,16,3,1,173,85.0,1856.25,319.043,127.617,85.078,2552.342
0,24,3,0,168,59.0,1525.0,228.75,91.5,61.0,1830.0
1,36,3,0,152,82.0,1429.0,214.35,85.74,57.16,1714.8
1,34,4,0,155,46.0,1097.75,164.662,65.865,43.91,1317.298
1,22,3,0,160,80.0,1529.0,229.35,91.74,61.16,1834.8
1,20,3,1,168,85.0,1639.0,281.703,112.681,75.121,2253.625
1,30,3,0,145,74.0,1335.25,200.288,80.115,53.41,1602.302
1,22,2,0,160,51.0,1239.0,185.85,74.34,49.56,1486.8
0,38,3,0,160,91.0,1725.0,258.75,103.5,69.0,2070.0
0,28,3,0,157,90.0,1746.25,261.938,104.775,69.85,2095.502
0,23,2,1,168,88.0,1820.0,312.812,125.125,83.417,2502.501
1,22,2,0,163,56.0,1307.75,196.162,78.465,52.31,1569.298
1,26,2,0,142,60.0,1196.5,179.475,71.79,47.86,1435.8
0,29,3,0,152,79.0,1600.0,240.0,96.0,64.0,1920.0
0,33,3,0,168,49.0,1380.0,207.0,82.8,55.2,1656.0
0,25,3,0,168,126.0,2190.0,328.5,131.4,87.6,2628.0
1,21,3,0,163,40.0,1152.75,172.912,69.165,46.11,1383.298
0,23,3,0,160,81.0,1700.0,255.0,102.0,68.0,2040.0
1,27,3,0,168,56.0,1314.0,197.1,78.84,52.56,1576.8
0,28,3,0,183,140.0,2408.75,361.312,144.525,96.35,2890.498
1,21,3,0,160,56.0,1294.0,194.1,77.64,51.76,1552.8
1,24,3,4,160,63.0,1349.0,320.388,128.155,85.437,2563.105
1,25,3,2,165,70.0,1445.25,280.017,112.007,74.671,2240.135
0,43,2,0,160,68.0,1470.0,220.5,88.2,58.8,1764.0
0,35,2,0,165,49.0,1351.25,202.688,81.075,54.05,1621.502
0,30,3,0,170,94.0,1857.5,278.625,111.45,74.3,2229.0
0,22,3,0,168,65.0,1595.0,239.25,95.7,63.8,1914.0
1,41,3,0,140,70.0,1209.0,181.35,72.54,48.36,1450.8
1,20,3,2,165,65.0,1420.25,275.173,110.069,73.38,2201.388
1,22,3,0,145,88.0,1515.25,227.288,90.915,60.61,1818.302
1,21,3,2,157,52.0,1235.25,239.33,95.732,63.821,1914.637
0,24,2,1,173,95.0,1916.25,329.355,131.742,87.828,2634.84
0,26,2,0,170,91.0,1847.5,277.125,110.85,73.9,2217.0
1,25,2,0,165,58.0,1325.25,198.788,79.515,53.01,1590.302
0,23,2,4,180,65.0,1665.0,395.438,158.175,105.45,3163.502
1,27,3,0,160,94.0,1644.0,246.6,98.64,65.76,1972.8
1,24,3,0,152,98.0,1649.0,247.35,98.94,65.96,1978.8
1,27,2,0,157,74.0,1425.25,213.788,85.515,57.01,1710.302
0,38,3,0,173,108.0,1976.25,296.438,118.575,79.05,2371.502
0,31,3,0,165,47.0,1351.25,202.688,81.075,54.05,1621.502
0,21,3,0,170,111.0,2072.5,310.875,124.35,82.9,2487.0
0,23,3,1,183,86.0,1893.75,325.488,130.195,86.797,2603.905
0,23,3,1,175,66.0,1643.75,282.52,113.008,75.339,2260.163
0,23,3,0,163,45.0,1358.75,203.812,81.525,54.35,1630.498
0,22,3,0,185,84.0,1891.25,283.688,113.475,75.65,2269.502
0,22,2,0,168,50.0,1445.0,216.75,86.7,57.8,1734.0
0,23,2,0,180,79.0,1805.0,270.75,108.3,72.2,2166.0
0,29,2,1,168,64.0,1550.0,266.406,106.562,71.042,2131.25
0,21,2,4,165,73.0,1661.25,394.547,157.819,105.212,3156.372
0,24,3,0,157,114.0,2006.25,300.938,120.375,80.25,2407.502
1,39,3,0,163,47.0,1132.75,169.912,67.965,45.31,1359.298
1,25,4,0,168,64.0,1404.0,210.6,84.24,56.16,1684.8
1,18,3,1,165,47.0,1250.25,214.887,85.955,57.303,1719.095
0,22,3,0,178,92.0,1927.5,289.125,115.65,77.1,2313.0
0,16,3,4,173,81.0,1816.25,431.359,172.544,115.029,3450.873
1,27,2,0,152,63.0,1284.0,192.6,77.04,51.36,1540.8
1,53,3,0,152,76.0,1284.0,192.6,77.04,51.36,1540.8
0,23,3,0,170,63.0,1582.5,237.375,94.95,63.3,1899.0
1,38,3,0,152,96.0,1559.0,233.85,93.54,62.36,1870.8
0,23,3,0,165,87.0,1791.25,268.688,107.475,71.65,2149.502
1,51,2,0,157,78.0,1345.25,201.788,80.715,53.81,1614.302
0,30,2,1,173,99.0,1926.25,331.074,132.43,88.286,2648.59
1,21,3,0,160,58.0,1314.0,197.1,78.84,52.56,1576.8
1,26,2,3,157,59.0,1280.25,276.054,110.422,73.614,2208.43
1,45,3,0,142,110.0,1601.5,240.225,96.09,64.06,1921.8
1,27,2,0,157,75.0,1435.25,215.288,86.115,57.41,1722.302
1,28,2,0,163,55.0,1267.75,190.162,76.065,50.71,1521.298
0,21,3,0,168,45.0,1400.0,210.0,84.0,56.0,1680.0
0,23,4,0,168,84.0,1780.0,267.0,106.8,71.2,2136.0
0,22,4,0,157,88.0,1756.25,263.438,105.375,70.25,2107.502
0,26,3,2,178,76.0,1747.5,338.578,135.431,90.288,2708.628
0,24,2,0,180,80.0,1810.0,271.5,108.6,72.4,2172.0
1,23,2,0,152,65.0,1324.0,198.6,79.44,52.96,1588.8
0,20,2,0,180,76.0,1790.0,268.5,107.4,71.6,2148.0
0,22,3,0,168,52.0,1465.0,219.75,87.9,58.6,1758.0
0,22,3,1,178,73.0,1737.5,298.633,119.453,79.635,2389.059
1,24,3,0,163,54.0,1277.75,191.662,76.665,51.11,1533.298
0,50,3,0,173,110.0,1936.25,290.438,116.175,77.45,2323.502
0,19,4,3,173,73.0,1721.25,371.145,148.458,98.972,2969.16
0,37,3,0,155,88.0,1668.75,250.312,100.125,66.75,2002.498
1,25,3,0,145,93.0,1550.25,232.538,93.015,62.01,1860.302
0,23,3,0,168,47.0,1410.0,211.5,84.6,56.4,1692.0
1,27,3,0,152,71.0,1364.0,204.6,81.84,54.56,1636.8
0,22,4,0,160,98.0,1875.0,281.25,112.5,75.0,2250.0
1,40,4,0,145,75.0,1295.25,194.288,77.715,51.81,1554.302
0,23,3,0,173,75.0,1721.25,258.188,103.275,68.85,2065.502
0,21,3,0,180,69.0,1715.0,257.25,102.9,68.6,2058.0
1,33,3,0,152,99.0,1614.0,242.1,96.84,64.56,1936.8
0,28,2,0,165,50.0,1396.25,209.438,83.775,55.85,1675.502
1,29,3,3,157,68.0,1355.25,292.226,116.89,77.927,2337.807
0,25,3,4,165,80.0,1711.25,406.422,162.569,108.379,3251.375
1,22,3,0,145,65.0,1285.25,192.788,77.115,51.41,1542.302
0,25,3,0,160,41.0,1290.0,193.5,77.4,51.6,1548.0
1,49,3,1,165,47.0,1095.25,188.246,75.298,50.199,1505.967
1,31,2,0,155,77.0,1422.75,213.412,85.365,56.91,1707.298
0,25,2,2,163,75.0,1648.75,319.445,127.778,85.185,2555.557
0,27,4,4,170,48.0,1412.5,335.469,134.188,89.458,2683.75
0,22,2,1,175,120.0,2188.75,376.191,150.477,100.318,3009.534
1,22,3,1,163,56.0,1307.75,224.77,89.908,59.939,1798.163
0,30,3,0,175,128.0,2228.75,334.312,133.725,89.15,2674.498
1,25,4,0,152,93.0,1594.0,239.1,95.64,63.76,1912.8
1,22,3,1,163,85.0,1597.75,274.613,109.845,73.23,2196.902
1,26,2,3,165,70.0,1440.25,310.554,124.222,82.814,2484.43
0,23,3,0,165,85.0,1771.25,265.688,106.275,70.85,2125.502
0,23,3,1,175,78.0,1763.75,303.145,121.258,80.839,2425.163
1,15,3,2,163,52.0,1302.75,252.408,100.963,67.309,2019.265
1,43,2,1,135,77.0,1237.75,212.738,85.095,56.73,1701.902
1,35,4,2,165,70.0,1395.25,270.33,108.132,72.088,2162.64
0,25,3,0,163,110.0,1998.75,299.812,119.925,79.95,2398.498
1,21,2,0,165,69.0,1455.25,218.288,87.315,58.21,1746.302
0,25,3,0,157,102.0,1881.25,282.188,112.875,75.25,2257.502
1,21,3,0,155,80.0,1502.75,225.412,90.165,60.11,1803.298
0,25,4,3,165,65.0,1561.25,336.645,134.658,89.772,2693.16
0,25,3,0,165,117.0,2081.25,312.188,124.875,83.25,2497.502
0,30,4,0,157,89.0,1726.25,258.938,103.575,69.05,2071.502
0,28,4,0,157,94.0,1786.25,267.938,107.175,71.45,2143.502
0,24,3,0,155,112.0,1973.75,296.062,118.425,78.95,2368.498
1,26,3,2,168,65.0,1409.0,272.994,109.198,72.798,2183.95
0,24,2,0,165,91.0,1826.25,273.938,109.575,73.05,2191.502
0,33,3,0,165,50.0,1371.25,205.688,82.275,54.85,1645.502
0,20,2,0,155,43.0,1303.75,195.562,78.225,52.15,1564.498
1,26,3,0,142,95.0,1546.5,231.975,92.79,61.86,1855.8
1,21,3,2,152,43.0,1114.0,215.838,86.335,57.557,1726.705
1,20,2,1,147,36.0,1017.75,174.926,69.97,46.647,1399.407
0,24,3,0,165,119.0,2106.25,315.938,126.375,84.25,2527.502
1,32,3,0,163,46.0,1157.75,173.662,69.465,46.31,1389.298
0,65,3,4,165,67.0,1381.25,328.047,131.219,87.479,2624.375
0,24,3,0,165,47.0,1386.25,207.938,83.175,55.45,1663.502
0,53,3,0,160,85.0,1590.0,238.5,95.4,63.6,1908.0
0,23,4,2,178,90.0,1902.5,368.609,147.444,98.296,2948.876
1,22,4,0,155,85.0,1547.75,232.162,92.865,61.91,1857.298
1,32,2,0,145,63.0,1215.25,182.288,72.915,48.61,1458.302
1,38,3,0,155,75.0,1367.75,205.162,82.065,54.71,1641.298
0,25,3,0,165,112.0,2031.25,304.688,121.875,81.25,2437.502
1,20,3,0,145,71.0,1355.25,203.288,81.315,54.21,1626.302
0,27,3,2,168,63.0,1550.0,300.312,120.125,80.083,2402.495
1,23,3,0,168,46.0,1234.0,185.1,74.04,49.36,1480.8
0,24,2,0,163,45.0,1353.75,203.062,81.225,54.15,1624.498
0,25,3,2,170,80.0,1742.5,337.609,135.044,90.029,2700.873
0,22,3,1,180,80.0,1820.0,312.812,125.125,83.417,2502.501
0,24,3,0,178,92.0,1917.5,287.625,115.05,76.7,2301.0
1,24,3,2,160,60.0,1319.0,255.556,102.223,68.148,2044.448
0,22,3,0,173,51.0,1486.25,222.938,89.175,59.45,1783.502
1,21,3,3,155,57.0,1272.75,274.437,109.775,73.183,2195.495
1,40,3,1,173,67.0,1390.25,238.949,95.58,63.72,1911.596
0,22,2,0,163,82.0,1733.75,260.062,104.025,69.35,2080.498
0,22,3,0,157,114.0,2016.25,302.438,120.975,80.65,2419.502
0,22,3,0,175,78.0,1768.75,265.312,106.125,70.75,2122.498
0,50,3,0,163,60.0,1373.75,206.062,82.425,54.95,1648.498
1,21,3,0,163,45.0,1202.75,180.412,72.165,48.11,1443.298
1,22,3,0,168,49.0,1269.0,190.35,76.14,50.76,1522.8
1,21,2,0,163,65.0,1402.75,210.412,84.165,56.11,1683.298
1,26,3,1,160,46.0,1169.0,200.922,80.369,53.579,1607.375
1,25,3,0,145,90.0,1520.25,228.038,91.215,60.81,1824.302
0,25,3,0,168,40.0,1330.0,199.5,79.8,53.2,1596.0
0,28,3,1,178,126.0,2237.5,384.57,153.828,102.552,3076.56
0,30,2,0,168,47.0,1375.0,206.25,82.5,55.0,1650.0
0,24,3,0,165,98.0,1896.25,284.438,113.775,75.85,2275.502
0,23,3,0,165,45.0,1371.25,205.688,82.275,54.85,1645.502
0,24,3,0,157,100.0,1866.25,279.938,111.975,74.65,2239.502
0,22,3,0,173,86.0,1836.25,275.438,110.175,73.45,2203.502
0,46,3,0,170,53.0,1367.5,205.125,82.05,54.7,1641.0
0,25,3,0,157,103.0,1891.25,283.688,113.475,75.65,2269.502
1,32,3,0,152,40.0,1029.0,154.35,61.74,41.16,1234.8
0,23,2,0,165,65.0,1571.25,235.688,94.275,62.85,1885.502
1,37,3,0,157,79.0,1425.25,213.788,85.515,57.01,1710.302
0,25,3,0,173,63.0,1591.25,238.688,95.475,63.65,1909.502
0,27,3,0,170,98.0,1912.5,286.875,114.75,76.5,2295.0
1,22,3,0,157,48.0,1190.25,178.538,71.415,47.61,1428.302
0,22,2,1,145,69.0,1491.25,256.309,102.523,68.349,2050.469
1,22,3,0,168,73.0,1509.0,226.35,90.54,60.36,1810.8
0,23,3,1,160,85.0,1740.0,299.062,119.625,79.75,2392.498
1,29,3,0,152,77.0,1414.0,212.1,84.84,56.56,1696.8
0,28,2,0,165,50.0,1396.25,209.438,83.775,55.85,1675.502
0,23,3,0,178,87.0,1872.5,280.875,112.35,74.9,2247.0
0,23,4,4,180,89.0,1905.0,452.438,180.975,120.65,3619.502
0,21,2,0,168,55.0,1500.0,225.0,90.0,60.0,1800.0
0,22,2,0,170,99.0,1947.5,292.125,116.85,77.9,2337.0
